"","scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.id","captive.cultivated","url","image.url"
"267","Dryobates villosus","hairy woodpecker","Aves","2022-08-22","Norumbega Mountain, Mt Desert, ME 04660, United States",44.3240714,-68.2956013,1552,2740046,"false","https://www.inaturalist.org/observations/132147390","https://inaturalist-open-data.s3.amazonaws.com/photos/224995562/medium.jpeg"
"268","Lobaria pulmonaria","tree lungwort","Fungi","2022-08-22","Norumbega Mountain, Mt Desert, ME 04660, United States",44.3240714,-68.2956013,1552,2740046,"false","https://www.inaturalist.org/observations/132147386","https://inaturalist-open-data.s3.amazonaws.com/photos/224995196/medium.jpeg"
"269","Sitta canadensis","red-breasted nuthatch","Aves","2022-08-22","Norumbega Mountain, Mt Desert, ME 04660, United States",44.3240714,-68.2956013,1552,2740046,"false","https://www.inaturalist.org/observations/132147382","https://inaturalist-open-data.s3.amazonaws.com/photos/224995128/medium.jpeg"
"270","Fomitopsis betulina","birch polypore","Fungi","2022-08-22","Norumbega Mountain, Mt Desert, ME 04660, USA",44.3240714,-68.2956013,1552,2740046,"false","https://www.inaturalist.org/observations/132146786","https://inaturalist-open-data.s3.amazonaws.com/photos/224993825/medium.jpeg"
"271","Pontederia cordata","pickerelweed","Plantae","2022-08-22","Norumbega Mountain, Mt Desert, ME 04660, USA",44.3240714,-68.2956013,1552,2740046,"false","https://www.inaturalist.org/observations/132146783","https://inaturalist-open-data.s3.amazonaws.com/photos/224993737/medium.jpeg"
"272","Thuja occidentalis","northern whitecedar","Plantae","2022-08-22","Birch Harbor, ME, US",44.3667533333,-68.0520695,5,3634893,"false","https://www.inaturalist.org/observations/132084295","https://inaturalist-open-data.s3.amazonaws.com/photos/224880171/medium.jpg"
"273","Pteridium aquilinum","common bracken","Plantae","2022-08-22","Birch Harbor, ME, US",44.3640033333,-68.04245,30,3634893,"false","https://www.inaturalist.org/observations/132083344","https://inaturalist-open-data.s3.amazonaws.com/photos/224878173/medium.jpg"
"274","Viburnum opulus","guelder-rose","Plantae","2022-08-23","Acadia National Park, Bar Harbor, ME, US",44.31797,-68.1914883333,10,3634893,"false","https://www.inaturalist.org/observations/132082500","https://inaturalist-open-data.s3.amazonaws.com/photos/224876581/medium.jpg"
"275","Apocynum androsaemifolium","spreading dogbane","Plantae","2022-08-23","Acadia National Park, Bar Harbor, ME, US",44.320345,-68.1891166667,5,3634893,"false","https://www.inaturalist.org/observations/132081819","https://inaturalist-open-data.s3.amazonaws.com/photos/224875418/medium.jpg"
"276","Cornus canadensis","canadian bunchberry","Plantae","2022-08-22","Birch Harbor, ME, US",44.3640466667,-68.04325,10,3634893,"false","https://www.inaturalist.org/observations/132080885","https://inaturalist-open-data.s3.amazonaws.com/photos/224873717/medium.jpg"
"277","Tanacetum vulgare","tansy","Plantae","2022-08-23","Acadia National Park, Bar Harbor, ME, US",44.3272883333,-68.185455,5,3634893,"false","https://www.inaturalist.org/observations/132068361","https://inaturalist-open-data.s3.amazonaws.com/photos/224849253/medium.jpg"
"278","Pontederia cordata","pickerelweed","Plantae","2022-08-23","Acadia National Park, Mount Desert, ME, US",44.3220466667,-68.25473,5,3634893,"false","https://www.inaturalist.org/observations/132068004","https://inaturalist-open-data.s3.amazonaws.com/photos/224848379/medium.jpg"
"279","Toxomerus marginatus","margined calligrapher","Insecta","2022-08-23","Acadia National Park, Winter Harbor, ME, US",44.33433,-68.05175,4,1091552,"false","https://www.inaturalist.org/observations/132058888","https://inaturalist-open-data.s3.amazonaws.com/photos/224831254/medium.jpg"
"280","Viburnum cassinoides","northern wild raisin","Plantae","2022-08-23","Acadia National Park, Southwest Harbor, ME, US",44.2327392693,-68.3254890314,300,1910545,"false","https://www.inaturalist.org/observations/132020592","https://inaturalist-open-data.s3.amazonaws.com/photos/224761771/medium.jpg"
"281","Ganoderma tsugae","hemlock varnish shelf","Fungi","2022-08-23","Acadia National Park, Bar Harbor, ME, US",44.3673283333,-68.2137966667,34,5787077,"false","https://www.inaturalist.org/observations/132015041","https://inaturalist-open-data.s3.amazonaws.com/photos/224785764/medium.jpg"
"282","Monotropa uniflora","ghost pipe","Plantae","2022-08-23","Acadia National Park, Bar Harbor, ME, US",44.3631961802,-68.2093733736,237,6024596,"false","https://www.inaturalist.org/observations/132011101","https://inaturalist-open-data.s3.amazonaws.com/photos/224989065/medium.jpg"
"283","Pelecinus polyturator","american pelecinid wasp","Insecta","2022-08-22","Bar Harbor, ME 04609, USA",44.3625626333,-68.2081608474,15,550423,"false","https://www.inaturalist.org/observations/132000097","https://inaturalist-open-data.s3.amazonaws.com/photos/224723735/medium.jpeg"
"284","Cupido comyntas","eastern tailed-blue","Insecta","2022-08-22","Schoodic Institute",44.336174478,-68.0595185235,182,256926,"false","https://www.inaturalist.org/observations/131962458","https://inaturalist-open-data.s3.amazonaws.com/photos/224653000/medium.jpeg"
"285","Comptonia peregrina","sweetfern","Plantae","2022-08-22","Acadia National Park, Bass Harbor, ME, US",44.2402083333,-68.3038783333,4,2846903,"false","https://www.inaturalist.org/observations/131958959","https://inaturalist-open-data.s3.amazonaws.com/photos/224646530/medium.jpg"
"286","Pontederia cordata","pickerelweed","Plantae","2022-08-22","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.3357999716,-68.1919851155,390,4229344,"false","https://www.inaturalist.org/observations/131953464","https://inaturalist-open-data.s3.amazonaws.com/photos/224769263/medium.jpg"
"287","Lithobates clamitans","green frog","Amphibia","2022-08-22","Jordan Pond Path Trailhead",44.3229493207,-68.2537107915,177,3627576,"false","https://www.inaturalist.org/observations/131946189","https://inaturalist-open-data.s3.amazonaws.com/photos/224621867/medium.jpeg"
"288","Cornus canadensis","canadian bunchberry","Plantae","2022-08-22","Acadia National Park, Southwest Harbor, ME, US",44.2310616667,-68.323525,4,3179966,"false","https://www.inaturalist.org/observations/131939310","https://inaturalist-open-data.s3.amazonaws.com/photos/224726373/medium.jpg"
"289","Viburnum cassinoides","northern wild raisin","Plantae","2022-08-22","Acadia National Park, Hancock County, US-ME, US",44.3363138563,-68.0593410115,295,2955050,"false","https://www.inaturalist.org/observations/131936018","https://inaturalist-open-data.s3.amazonaws.com/photos/224602484/medium.jpg"
"290","Comptonia peregrina","sweetfern","Plantae","2022-08-22","Acadia National Park, Hancock County, US-ME, US",44.3368575766,-68.0602721263,168,2955050,"false","https://www.inaturalist.org/observations/131935961","https://inaturalist-open-data.s3.amazonaws.com/photos/224602410/medium.jpg"
"291","Danaus plexippus","monarch","Insecta","2022-08-22","Parque Nacional Acadia, Bar Harbor, ME, US",44.3975977321,-68.2093139459,5,3045809,"false","https://www.inaturalist.org/observations/131905525","https://inaturalist-open-data.s3.amazonaws.com/photos/224544433/medium.jpg"
"292","Aralia nudicaulis","wild sarsaparilla","Plantae","2022-08-22","Northeast Harbor, ME 04662, USA",44.31336207,-68.28411588,11,3020288,"false","https://www.inaturalist.org/observations/131892051","https://inaturalist-open-data.s3.amazonaws.com/photos/224519201/medium.jpeg"
"293","Junco hyemalis","dark-eyed junco","Aves","2022-08-28","Southwest Harbor, ME, USA",44.2451472222,-68.3087388889,NA,272228,"false","https://www.inaturalist.org/observations/132853160","https://inaturalist-open-data.s3.amazonaws.com/photos/226199583/medium.jpg"
"294","Carcinus maenas","european green crab","Animalia","2022-08-28","Nicatous Lake, Acadia National Park, Hancock County, US-ME, US",44.221763,-68.336826,NA,3665545,"false","https://www.inaturalist.org/observations/132727737","https://static.inaturalist.org/photos/226006533/medium.jpeg"
"295","Somateria mollissima","common eider","Aves","2022-08-26","Acadia National Park, Southwest Harbor, ME, US",44.2428302371,-68.2994934561,54,4016353,"false","https://www.inaturalist.org/observations/132569705","https://inaturalist-open-data.s3.amazonaws.com/photos/225751376/medium.jpg"
"296","Somateria mollissima","common eider","Aves","2022-08-24","Acadia National Park, Bass Harbor, ME, US",44.2426008514,-68.2995158187,143,4016353,"false","https://www.inaturalist.org/observations/132569675","https://inaturalist-open-data.s3.amazonaws.com/photos/225751291/medium.jpg"
"297","Melanoplus bivittatus","two-striped grasshopper","Insecta","2022-08-27","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.37777051,-68.24928048,3,3665545,"false","https://www.inaturalist.org/observations/132557503","https://static.inaturalist.org/photos/225727993/medium.jpeg"
"298","Metridium senile","plumose anemone","Animalia","2022-08-27","Southwest Harbor",44.2218399048,-68.3366928101,133,665563,"false","https://www.inaturalist.org/observations/132553775","https://inaturalist-open-data.s3.amazonaws.com/photos/225720771/medium.jpeg"
"299","Cichorium intybus","chicory","Plantae","2022-08-26","Farview Dr, Birch Harbor, ME, US",44.3805366667,-68.0658861667,4,4014426,"false","https://www.inaturalist.org/observations/132485736","https://inaturalist-open-data.s3.amazonaws.com/photos/225609981/medium.jpg"
"300","Tringa melanoleuca","greater yellowlegs","Aves","2022-08-25","Frazer Point, Winter Harbor, ME 04693, USA",44.3756358,-68.0747287,1550,256926,"false","https://www.inaturalist.org/observations/132485048","https://inaturalist-open-data.s3.amazonaws.com/photos/225608294/medium.jpg"
"301","Cercyonis pegala","common wood-nymph","Insecta","2022-08-25","9 Atterbury Cir, Winter Harbor, ME 04693, USA",44.336171,-68.0595186,182,256926,"false","https://www.inaturalist.org/observations/132485046","https://inaturalist-open-data.s3.amazonaws.com/photos/225608240/medium.jpg"
"302","Larus marinus","great black-backed gull","Aves","2022-08-25","Schoodic Point, Winter Harbor, ME 04693, USA",44.3323493,-68.0610361,1551,256926,"false","https://www.inaturalist.org/observations/132485045","https://inaturalist-open-data.s3.amazonaws.com/photos/225608201/medium.jpg"
"303","Lycaena phlaeas","small copper","Insecta","2022-08-22","9 Atterbury Cir, Winter Harbor, ME 04693, USA",44.336171,-68.0595186,182,256926,"false","https://www.inaturalist.org/observations/132485040","https://inaturalist-open-data.s3.amazonaws.com/photos/225608154/medium.jpg"
"304","Vanessa virginiensis","american lady","Insecta","2022-08-22","9 Atterbury Cir, Winter Harbor, ME 04693, USA",44.336171,-68.0595186,182,256926,"false","https://www.inaturalist.org/observations/132485039","https://inaturalist-open-data.s3.amazonaws.com/photos/225608102/medium.jpg"
"305","Ilex mucronata","mountain holly","Plantae","2022-08-26","Acadia National Park, Birch Harbor, ME, US",44.3365216667,-68.0639805,5,3634893,"false","https://www.inaturalist.org/observations/132483307","https://inaturalist-open-data.s3.amazonaws.com/photos/225604921/medium.jpg"
"306","Onoclea sensibilis","sensitive fern","Plantae","2022-08-26","Acadia National Park, Birch Harbor, ME, US",44.3401616667,-68.0639638333,10,3634893,"false","https://www.inaturalist.org/observations/132482242","https://inaturalist-open-data.s3.amazonaws.com/photos/225602992/medium.jpg"
"307","Abies balsamea","balsam fir","Plantae","2022-08-26","Acadia National Park, Birch Harbor, ME, US",44.33602,-68.0666416667,5,3634893,"false","https://www.inaturalist.org/observations/132481833","https://inaturalist-open-data.s3.amazonaws.com/photos/225602303/medium.jpg"
"308","Comptonia peregrina","sweetfern","Plantae","2022-08-26","Acadia National Park, Mount Desert, ME, US",44.3091414941,-68.2293922949,2346,5803924,"false","https://www.inaturalist.org/observations/132466496","https://inaturalist-open-data.s3.amazonaws.com/photos/225574305/medium.jpg"
"309","Linaria vulgaris","common toadflax","Plantae","2022-08-26","Acadia National Park, Mount Desert, ME, US",44.3108044239,-68.227054244,3,5803924,"false","https://www.inaturalist.org/observations/132465683","https://inaturalist-open-data.s3.amazonaws.com/photos/225574254/medium.jpg"
"310","Trifolium aureum","large hop clover","Plantae","2022-08-25","Acadia National Park, Bar Harbor, ME, US",44.3909383333,-68.2292166667,13,5324414,"false","https://www.inaturalist.org/observations/132463794","https://static.inaturalist.org/photos/225569294/medium.jpg"
"311","Viburnum cassinoides","northern wild raisin","Plantae","2022-08-25","Acadia National Park, Bar Harbor, ME, US",44.3886866667,-68.2243583333,17,5324414,"false","https://www.inaturalist.org/observations/132463345","https://static.inaturalist.org/photos/225568571/medium.jpg"
"312","Apios americana","american groundnut","Plantae","2022-08-26","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.3629543728,-68.2076376991,5,1365546,"false","https://www.inaturalist.org/observations/132459200","https://inaturalist-open-data.s3.amazonaws.com/photos/225560669/medium.jpg"
"313","Lobelia cardinalis","cardinal flower","Plantae","2022-08-26","Acadia National Park, Bar Harbor, ME, US",44.3625145639,-68.2082283218,10,1365546,"false","https://www.inaturalist.org/observations/132457004","https://inaturalist-open-data.s3.amazonaws.com/photos/225556978/medium.jpg"
"314","Osmunda claytoniana","interrupted fern","Plantae","2022-08-26","Acadia National Park, Bar Harbor, ME, US",44.3630082837,-68.2089302557,10,1365546,"false","https://www.inaturalist.org/observations/132456506","https://inaturalist-open-data.s3.amazonaws.com/photos/225556760/medium.jpg"
"315","Dryobates villosus","hairy woodpecker","Aves","2022-08-24","Acadia National Park, Bar Harbor, ME, US",44.3319366667,-68.1868533333,4,3678226,"false","https://www.inaturalist.org/observations/132450503","https://static.inaturalist.org/photos/225546067/medium.jpg"
"316","Larus marinus","great black-backed gull","Aves","2022-08-26","Acadia National Park, Southwest Harbor, ME, US",44.2287402623,-68.3109063165,188,1910545,"false","https://www.inaturalist.org/observations/132449023","https://inaturalist-open-data.s3.amazonaws.com/photos/225542816/medium.jpg"
"317","Monotropa uniflora","ghost pipe","Plantae","2022-08-26","Acadia National Park, Bar Harbor, ME, US",44.3665995263,-68.2127740794,10,1365546,"false","https://www.inaturalist.org/observations/132446377","https://inaturalist-open-data.s3.amazonaws.com/photos/225552316/medium.jpg"
"318","Egretta thula","snowy egret","Aves","2022-08-26","Mount Desert Island, Southwest Harbor, ME, US",44.2546398845,-68.3406226945,286,1910545,"false","https://www.inaturalist.org/observations/132409839","https://inaturalist-open-data.s3.amazonaws.com/photos/225484872/medium.jpg"
"319","Tringa melanoleuca","greater yellowlegs","Aves","2022-08-26","Mount Desert Island, Southwest Harbor, ME, US",44.254028237,-68.3407182765,132,1910545,"false","https://www.inaturalist.org/observations/132409288","https://inaturalist-open-data.s3.amazonaws.com/photos/225483920/medium.jpg"
